거래일시,사용자ID,결제수단,가맹점업종,거래금액,지역,연령대,거래상태
2024-11-25 14:11:00,U003252,신용카드,교육,108183.0,서울,30대,성공
2024-03-08 19:18:00,U000356,체크카드,교통,4263.0,경남,60대 이상,성공
2024/07/02 09:08,U002230,신용카드,기타,25933.0,충북,40대,취소
2024/03/30 18:03,U001719,신용카드,문화/여가,64107.0,서울,40대,성공
2024-05-09 21:17:00,U002318,계좌이체,교육,55844.0,서울,20대,성공
2024-10-17 18:08:00,U003619,신용카드,쇼핑,27693.0,인천,10대,성공
2024-02-29 18:12:00,U001297,신용카드,기타,24973.0,울산,60대 이상,성공
2024/05/18 11:31,U001515,체크카드,식음료,35186.0,서울,20대,성공
2024-09-24 23:30:00,U000150,계좌이체,쇼핑,125568.0,전남,,성공
2024-04-24 17:43:00,U003369,체크카드,문화/여가,20981.0,,20대,성공
2024/01/01 12:02,U001495,체크카드,기타,31165.0,경기,30대,성공
2024-05-18 14:22:00,U003691, 신용카드 ,의료,19589.0,경기,40대,취소
2024-12-26 19:20:00,U003261,계좌이체,공과금,83587.0,경기,20대,성공
2024-04-10 17:03:00,U001994,신용카드,교육,146516.0,인천,20대,성공
2024-08-27 08:40:00,U000142,포인트결제,식음료,15690.0,서울,30대,성공
2024-02-05 12:09:00,U001680,체크카드,식음료,35708.0,서울,60대 이상,성공
2024-12-11 04:50:00,U003320, 신용카드 ,공과금,184910.0,서울,30대,성공
2024-12-14 14:25:00,U002007, 신용카드 ,쇼핑,32590.0,충북,40대,성공
2024-04-26 09:25:00,U000746,계좌이체,교육,62818.0,충북,20대,성공
2024/05/11 10:20,U002356,계좌이체,문화/여가,45052.0,경기,20대,성공
2024-03-07 06:02:00,U002730,체크카드,문화/여가,20480.0,서울,,성공
2024-03-04 03:43:00,U000084,체크카드,의료,96081.0,,,실패
2024-11-16 22:55:00,U002730,체크카드,쇼핑,62345.0,경기,30대,성공
2024-04-13 18:45:00,U001909,체크카드,교통,10451.0,전북,20대,성공
2024-04-13 17:05:00,U002045,신용카드,식음료,21486.0,경기,30대,성공
2024-06-23 21:54:00,U001218,계좌이체,공과금,139570.0,서울,20대,성공
2024-09-04 11:33:00,U003432,휴대폰결제,공과금,100597.0,서울,30대,성공
2024-05-14 02:31:00,U001012,체크카드,쇼핑,114615.0,서울,40대,취소
2024-06-20 02:21:00,U002598,체크카드,의료,107448.0,경기,30대,성공
2024-06-15 21:58:00,U002209,신용카드,기타,26649.0,광주,20대,성공
2024-05-14 13:12:00,U001984,신용카드,교통,500.0,광주,20대,성공
2024-03-22 21:38:00,U002184,체크카드,쇼핑,58639.0,경북,20대,성공
2024-01-29 19:32:00,U000910,신용카드,쇼핑,40979.0,경기,60대 이상,성공
2024-11-30 11:42:00,U000092,신용카드,공과금,85405.0,경남,,성공
2024-08-24 18:52:00,U000094,신용카드,공과금,25481.0,경기,20대,성공
2024-11-24 06:51:00,U001452,신용카드,문화/여가,5015.0,인천,20대,성공
2024-05-19 17:36:00,U003464,신용카드,쇼핑,86609.0,울산,30대,성공
2024-11-28 04:31:00,U000563,체크카드,교통,8262.0,경기,20대,성공
2024-02-20 07:39:00,U000619,계좌이체,공과금,52023.0,경기,10대,성공
2024/09/07 20:09,U002120,신용카드,공과금,66377.0,서울,30대,실패
2024-06-09 16:10:00,U002092,체크카드,식음료,11246.0,부산,50대,실패
2024-12-17 23:19:00,U002983,계좌이체,여행,30944.0,충남,30대,성공
2024-10-28 23:06:00,U001951,신용카드,쇼핑,110800.0,경기,30대,성공
2024/06/30 14:52,U002979,체크카드,여행,403651.0,경남,20대,성공
2024/09/29 18:39,U003337,신용카드,교육,86965.0,서울,40대,성공
2024-11-22 22:19:00,U000543,신용카드,문화/여가,33930.0,부산,20대,성공
2024-03-22 18:35:00,U002301,체크카드,교육,230975.0,세종,60대 이상,성공
2024-11-19 15:06:00,U002046,포인트결제,식음료,15562.0,경북,40대,성공
2024-01-22 18:39:00,U002727,포인트결제,공과금,78368.0,경기,30대,성공
2024/02/08 23:08,U001290,포인트결제,식음료,16261.0,경기,30대,성공
2024-01-20 09:24:00,U001601,체크카드,식음료,16625.0,서울,30대,성공
2024/04/01 08:43,U002810,포인트결제,식음료,12990.0,서울,20대,성공
2024-09-24 09:32:00,U003439,계좌이체,교통,8562.0,충북,20대,성공
2024-03-09 12:43:00,U003841, 신용카드 ,여행,115852.0,경기,40대,성공
2024-04-05 12:55:00,U002572,신용카드,식음료,64893.0,서울,,성공
2024-02-14 11:35:00,U003774,포인트결제,여행,137015.0,대전,20대,실패
2024-07-24 17:08:00,U001328,포인트결제,기타,17176.0,경기,20대,성공
2024-04-11 16:41:00,U002274,체크카드,식음료,28726.0,,20대,성공
2024-09-07 07:57:00,U000967,신용카드,문화/여가,2821.0,서울,30대,성공
2024-11-25 11:18:00,U003042,포인트결제,쇼핑,15506.0,부산,30대,성공
2024-05-05 12:05:00,U002028,체크카드,교통,1263.0,,50대,성공
2024-10-17 18:52:00,U003791,신용카드,쇼핑,26539.0,서울,30대,성공
2024-11-07 08:08:00,U002011,포인트결제,의료,,서울,20대,성공
2024-12-01 12:00:00,U002106,신용카드,교육,51767.0,서울,40대,실패
2024-02-25 23:07:00,U000105,신용카드,교통,1709.0,충남,30대,성공
2024-10-05 15:54:00,U003733,포인트결제,공과금,106209.0,서울,,성공
2024-01-04 23:53:00,U001058,계좌이체,식음료,13606.0,서울,40대,성공
2024-10-26 20:54:00,U003613, 신용카드 ,공과금,41462.0,인천,30대,성공
2024-05-24 20:21:00,U001690, 신용카드 ,여행,97956.0,서울,,실패
2024-04-09 17:06:00,U000997,휴대폰결제,의료,,서울,50대,취소
2024/11/25 15:11,U001411,신용카드,식음료,12317.0,서울,20대,성공
2024-12-27 20:45:00,U001965,계좌이체,쇼핑,133553.0,서울,30대,성공
2024/07/03 10:46,U002031,신용카드,쇼핑,63777.0,경기,50대,성공
2024-05-05 16:12:00,U002615,휴대폰결제,교통,4484.0,서울,30대,성공
2024-12-07 19:40:00,U003028, 신용카드 ,식음료,14296.0,경기,20대,성공
2024-05-07 21:37:00,U000582,계좌이체,공과금,92837.0,울산,40대,성공
2024-08-30 11:10:00,U002051,포인트결제,기타,23633.0,서울,10대,취소
2024-08-29 22:51:00,U001730,계좌이체,문화/여가,40417.0,제주,60대 이상,실패
2024/02/08 11:26,U002573,신용카드,쇼핑,26886.0,경남,30대,성공
2024-01-03 18:36:00,U000047,신용카드,쇼핑,25531.0,인천,30대,성공
2024-10-11 19:57:00,U000979,신용카드,문화/여가,26110.0,서울,30대,성공
2024-12-05 23:11:00,U000350, 신용카드 ,식음료,14997.0,서울,20대,성공
2024-01-14 12:58:00,U001001,휴대폰결제,공과금,32945.0,서울,50대,성공
2024-06-28 15:43:00,U001071,체크카드,쇼핑,80050.0,서울,50대,취소
2024-09-01 14:59:00,U003241,신용카드,문화/여가,26992.0,서울,40대,성공
2024-06-22 15:11:00,U000151,신용카드,문화/여가,8964.0,충남,30대,성공
2024-02-21 19:56:00,U002452,신용카드,문화/여가,29119.0,대전,30대,성공
2024-02-29 15:56:00,U002498,신용카드,쇼핑,148483.0,,30대,성공
2024-11-05 10:04:00,U001764,신용카드,교통,2663.0,부산,40대,성공
2024-11-09 17:17:00,U000317,포인트결제,식음료,40473.0,경기,20대,성공
2024-10-14 11:06:00,U003129,신용카드,교통,3383.0,인천,20대,성공
2024-02-20 11:23:00,U002738,포인트결제,기타,49046.0,서울,40대,성공
2024/05/19 15:29,U001694,체크카드,교통,3824.0,울산,,성공
2024-10-17 19:34:00,U001255,신용카드,문화/여가,25633.0,광주,30대,성공
2024-09-20 12:26:00,U001393,신용카드,교육,122855.0,경기,30대,성공
2024-06-06 11:38:00,U002947,체크카드,쇼핑,44420.0,부산,40대,성공
2024-07-30 10:03:00,U000979,휴대폰결제,식음료,20491.0,경기,,취소
2024-07-02 02:36:00,U001916,신용카드,식음료,25801.0,서울,50대,성공
2024-03-05 17:06:00,U001164,신용카드,공과금,38832.0,인천,30대,성공
2024-06-15 15:48:00,U000787,계좌이체,식음료,46246.0,경기,20대,취소
2024-01-06 14:00:00,U001657,체크카드,문화/여가,74925.0,인천,40대,성공
2024-04-21 17:31:00,U000224,체크카드,교통,3116.0,경기,30대,성공
2024-07-29 17:51:00,U003209,계좌이체,공과금,38720.0,경기,30대,성공
2024-10-06 08:33:00,U000428,포인트결제,쇼핑,58194.0,경기,40대,성공
2024-04-04 10:23:00,U001963,신용카드,교통,4477.0,서울,20대,성공
2024-11-15 19:46:00,U000745,신용카드,쇼핑,71900.0,경기,20대,취소
2024-07-24 20:18:00,U002231,휴대폰결제,공과금,68808.0,서울,60대 이상,성공
2024-08-18 13:45:00,U002790,계좌이체,쇼핑,113728.0,서울,30대,성공
2024-06-22 11:54:00,U000385,신용카드,쇼핑,19790.0,경기,20대,성공
2024-05-11 08:48:00,U003181,계좌이체,의료,16604.0,제주,20대,취소
2024/01/09 15:18,U002942,신용카드,교통,1369.0,제주,30대,성공
2024-03-18 13:48:00,U001087,체크카드,기타,47656.0,경기,50대,성공
2024-08-24 18:00:00,U002030,신용카드,식음료,31935.0,울산,20대,성공
2024-01-17 16:44:00,U003342,포인트결제,기타,48877.0,경기,20대,성공
2024-10-26 12:07:00,U000193,신용카드,쇼핑,,광주,20대,성공
2024-06-13 12:35:00,U000318,신용카드,기타,25056.0,서울,60대 이상,성공
2024-03-25 19:34:00,U000148,체크카드,여행,157800.0,충남,60대 이상,성공
2024-12-20 15:48:00,U001495,신용카드,여행,77663.0,서울,20대,성공
2024-07-17 08:24:00,U002003,신용카드,공과금,71217.0,전남,60대 이상,성공
2024/08/25 09:52,U002962,체크카드,의료,78712.0,부산,60대 이상,성공
2024/08/01 10:14,U003527, 신용카드 ,의료,36856.0,서울,,성공
2024-03-13 15:27:00,U003360,체크카드,식음료,10340.0,대전,30대,취소
2024-10-23 21:42:00,U000687,체크카드,식음료,8705.0,경기,30대,실패
2024-07-23 08:38:00,U000263,신용카드,식음료,-13678.0,충북,20대,성공
2024/09/09 14:38,U001855,신용카드,교육,77222.0,울산,30대,성공
2024-06-11 18:09:00,U002500,신용카드,기타,49634.0,경기,20대,취소
2024-09-05 18:46:00,U003127,신용카드,교통,2285.0,경기,40대,성공
2024-12-16 18:41:00,U002383,체크카드,의료,54213.0,서울,20대,성공
2024-04-28 20:27:00,U000369,신용카드,식음료,5314.0,경기,30대,취소
2024-06-02 07:18:00,U003213,포인트결제,의료,92480.0,전남,40대,성공
2024-03-24 20:34:00,U002686,신용카드,식음료,35119.0,경기,,성공
2024-12-11 18:32:00,U002463,계좌이체,쇼핑,74884.0,경북,20대,성공
2024/06/05 10:35,U001746,체크카드,문화/여가,38850.0,대구,30대,성공
2024-07-23 19:41:00,U001992,신용카드,교육,80343.0,서울,,성공
2024-10-07 17:28:00,U002991,신용카드,교통,4505.0,서울,10대,성공
2024-10-10 13:18:00,U002240,계좌이체,의료,11159.0,광주,20대,성공
2024/08/19 21:25,U002206,포인트결제,의료,46135.0,인천,40대,성공
2024/01/23 12:59,U003002,포인트결제,문화/여가,64354.0,경기,60대 이상,성공
2024-11-11 19:24:00,U003896,신용카드,의료,96911.0,서울,30대,취소
2024-02-18 11:32:00,U003519,포인트결제,교통,2756.0,경기,50대,성공
2024-12-29 23:34:00,U002495,체크카드,쇼핑,48227.0,경남,50대,성공
2024-09-05 05:29:00,U003286,체크카드,교육,119038.0,서울,20대,성공
2024-08-11 12:09:00,U000117,계좌이체,식음료,35040.0,,20대,성공
2024-10-18 15:41:00,U000408,신용카드,교통,2037.0,서울,40대,성공
2024-08-22 11:49:00,U003196,계좌이체,식음료,11366.0,울산,30대,성공
2024/06/10 17:28,U001955,휴대폰결제,식음료,12895.0,서울,20대,성공
2024-03-09 19:57:00,U003299,신용카드,의료,32153.0,부산,10대,성공
2024/02/06 21:16,U000893, 신용카드 ,식음료,8017.0,강원,40대,성공
2024-11-08 17:12:00,U000353,계좌이체,식음료,17391.0,대구,20대,성공
2024-04-16 22:01:00,U002547, 신용카드 ,기타,14748.0,대전,30대,성공
2024-10-27 12:25:00,U002845,신용카드,식음료,9235.0,서울,40대,성공
2024-09-17 11:33:00,U002527,계좌이체,의료,102521.0,경기,30대,성공
2024-07-29 15:48:00,U000964,체크카드,공과금,10263.0,경기,30대,성공
2024-07-05 22:00:00,U000711,체크카드,쇼핑,14167.0,부산,30대,성공
2024-11-29 14:03:00,U000542,신용카드,쇼핑,57009.0,경기,40대,성공
2024-03-05 19:32:00,U000814,체크카드,의료,13636.0,서울,20대,성공
2024-10-28 03:25:00,U000416,체크카드,문화/여가,21066.0,제주,20대,성공
2024/05/12 01:23,U003937,계좌이체,문화/여가,25995.0,부산,20대,성공
2024-04-18 22:57:00,U003293,신용카드,기타,24620.0,울산,20대,성공
2024-01-15 19:58:00,U001910, 신용카드 ,문화/여가,31818.0,,30대,성공
2024/11/27 13:46,U000888,계좌이체,문화/여가,10856.0,경남,20대,성공
2024/12/30 07:22,U003153,체크카드,교통,1704.0,서울,20대,성공
2024-06-17 09:00:00,U003948,신용카드,교육,243932.0,경기,20대,성공
2024-03-01 14:26:00,U003336,계좌이체,식음료,11354.0,부산,40대,실패
2024-02-28 13:53:00,U001106,체크카드,기타,27342.0,강원,50대,성공
2024-12-23 21:35:00,U001552,신용카드,교육,89928.0,경기,30대,실패
2024-08-13 19:55:00,U002221,신용카드,의료,28151.0,부산,30대,성공
2024-08-03 12:26:00,U000852,신용카드,교통,1675.0,,,성공
2024-12-02 20:54:00,U000633,계좌이체,문화/여가,17218.0,경기,10대,성공
2024/09/08 12:15,U003370,신용카드,여행,406998.0,서울,10대,성공
2024-05-28 00:47:00,U001397,포인트결제,여행,51285.0,경기,40대,성공
2024-05-31 11:47:00,U002207,체크카드,여행,212900.0,대구,20대,성공
2024-09-09 21:55:00,U000974,,쇼핑,117087.0,인천,60대 이상,성공
2024-12-09 22:40:00,U003906,신용카드,식음료,14642.0,경기,20대,성공
2024-03-05 19:21:00,U001577,휴대폰결제,식음료,4585.0,경기,20대,취소
2024-11-29 07:59:00,U002562,신용카드,기타,18948.0,전북,30대,성공
2024-12-14 14:53:00,U001961,계좌이체,식음료,50022.0,경기,30대,성공
2024-04-11 13:28:00,U002088,신용카드,공과금,76459.0,서울,,취소
2024-09-23 11:50:00,U001188,신용카드,쇼핑,66620.0,충남,40대,실패
2024-02-07 03:04:00,U003031,체크카드,쇼핑,56970.0,경북,10대,성공
2024/02/12 09:26,U001359,신용카드,교통,1923.0,경남,20대,성공
2024/12/11 19:20,U000025,체크카드,식음료,19420.0,,30대,성공
2024-08-25 19:23:00,U000947,포인트결제,공과금,63844.0,경북,40대,성공
2024-08-05 21:38:00,U001099,포인트결제,쇼핑,35222.0,경기,40대,성공
2024/03/11 21:03,U003316,계좌이체,의료,21226.0,부산,60대 이상,성공
2024/04/28 08:21,U002982,계좌이체,문화/여가,60561.0,,40대,성공
2024-09-15 16:52:00,U003772,신용카드,교육,163315.0,,20대,성공
2024-04-06 19:48:00,U002695,신용카드,공과금,85415.0,울산,60대 이상,취소
2024-09-06 10:52:00,U002130,체크카드,쇼핑,105579.0,경기,30대,취소
2024-11-23 17:31:00,U000938,신용카드,교통,6918.0,대전,50대,성공
2024/07/16 21:51,U002208,체크카드,교육,156505.0,부산,30대,성공
2024-11-01 11:09:00,U001393,포인트결제,기타,29936.0,부산,40대,성공
2024-05-03 18:07:00,U002113,체크카드,식음료,33475.0,부산,20대,성공
2024-12-09 13:15:00,U003911,체크카드,식음료,33609.0,전북,50대,성공
2024-04-14 22:42:00,U003132,신용카드,기타,18441.0,서울,40대,성공
2024-12-08 17:18:00,U003386,신용카드,쇼핑,40832.0,서울,50대,성공
2024-07-07 17:13:00,U003978,신용카드,식음료,66674.0,서울,10대,성공
2024-07-04 19:58:00,U001882,계좌이체,기타,79519.0,서울,40대,성공
2024-01-19 07:32:00,U001304,신용카드,식음료,34115.0,충남,40대,성공
2024-12-04 19:25:00,U002951,계좌이체,쇼핑,60431.0,부산,20대,성공
2024-12-28 17:14:00,U002243,신용카드,문화/여가,3808.0,경기,30대,성공
2024-10-07 11:29:00,U000371,신용카드,교통,5311.0,서울,30대,성공
2024-06-28 11:02:00,U001750,신용카드,쇼핑,103581.0,대구,30대,성공
2024/10/18 13:34,U001518,신용카드,교통,3957.0,경기,60대 이상,취소
2024/09/04 21:13,U003546,포인트결제,교통,5606.0,서울,40대,성공
2024-06-08 20:03:00,U003784,체크카드,여행,288469.0,경남,20대,성공
2024-08-03 12:17:00,U000972,신용카드,문화/여가,14483.0,전남,50대,성공
2024-10-09 16:57:00,U000365,체크카드,교통,1433.0,경기,30대,성공
2024-02-28 12:55:00,U001864,체크카드,문화/여가,7515.0,대전,20대,취소
2024-07-07 20:59:00,U000293,신용카드,식음료,28449.0,경기,40대,성공
2024-10-22 20:08:00,U001453, 신용카드 ,식음료,17212.0,충남,60대 이상,성공
2024/01/07 09:36,U002805,신용카드,의료,21235.0,인천,20대,성공
2024-07-15 13:08:00,U003769,신용카드,식음료,2235.0,부산,20대,성공
2024-12-26 01:22:00,U001826,계좌이체,문화/여가,2309.0,경기,,성공
2024-07-28 00:34:00,U002331,신용카드,기타,4171.0,경기,60대 이상,성공
2024-03-10 10:54:00,U001403,체크카드,식음료,5330.0,서울,20대,성공
2024-02-04 15:48:00,U001857,계좌이체,기타,29540.0,경기,20대,실패
2024-05-21 15:46:00,U001936,체크카드,교육,41001.0,서울,30대,성공
2024-05-02 09:28:00,U001440,포인트결제,교통,7112.0,부산,40대,성공
2024-09-04 21:45:00,U003936,신용카드,문화/여가,57370.0,울산,10대,성공
2024-08-01 00:43:00,U003519,신용카드,교통,3953.0,경기,40대,성공
2024-09-12 08:34:00,U003841, 신용카드 ,문화/여가,22091.0,강원,,성공
2024-11-15 18:38:00,U003116,계좌이체,쇼핑,45614.0,경기,40대,성공
2024-05-15 12:32:00,U000074,계좌이체,쇼핑,117392.0,서울,60대 이상,성공
2024-03-22 08:05:00,U003677,신용카드,문화/여가,44765.0,서울,30대,실패
2024-03-13 08:29:00,U001087,계좌이체,교통,6371.0,충남,20대,성공
2024-04-22 08:21:00,U002880,계좌이체,공과금,161337.0,경기,60대 이상,성공
2024-08-03 16:38:00,U001169, 신용카드 ,여행,189602.0,,30대,성공
2024-08-08 18:57:00,U001604,포인트결제,식음료,23123.0,서울,40대,성공
2024-01-10 10:12:00,U002471,포인트결제,교통,2043.0,경북,50대,성공
2024-08-09 19:35:00,U002941,신용카드,교통,5088.0,강원,30대,성공
2024-07-09 18:04:00,U002971,체크카드,식음료,33423.0,경기,20대,성공
2024-01-24 20:24:00,U001268,체크카드,의료,19190.0,경기,60대 이상,성공
2024-08-15 10:11:00,U003642,신용카드,식음료,11166.0,광주,40대,성공
2024-06-29 18:01:00,U000228,계좌이체,식음료,36619.0,울산,50대,성공
2024-05-14 21:29:00,U001051,체크카드,쇼핑,35481.0,,20대,성공
